"long","lat","order","hole","piece","group","id"
1314772.98149568,-1162770.55237541,285,FALSE,"1","01029.1","01029"
1315268.14282629,-1160319.62291935,286,FALSE,"1","01029.1","01029"
1326924.08752668,-1150350.03249396,287,FALSE,"1","01029.1","01029"
1326109.8286336,-1134027.60658856,288,FALSE,"1","01029.1","01029"
1333127.88547121,-1113884.91203125,289,FALSE,"1","01029.1","01029"
1336034.20663478,-1111637.01939532,290,FALSE,"1","01029.1","01029"
1344684.87673817,-1109319.89331545,291,FALSE,"1","01029.1","01029"
1344684.92092637,-1109320.03065427,292,FALSE,"1","01029.1","01029"
1346858.29976072,-1115977.45510017,293,FALSE,"1","01029.1","01029"
1351516.81833168,-1130238.60229452,294,FALSE,"1","01029.1","01029"
1355516.70956184,-1142482.5987728,295,FALSE,"1","01029.1","01029"
1359813.90884234,-1155627.10979706,296,FALSE,"1","01029.1","01029"
1361446.92101799,-1160643.06574703,297,FALSE,"1","01029.1","01029"
1357214.16581299,-1159285.02196352,298,FALSE,"1","01029.1","01029"
1330235.02648124,-1164566.32022499,299,FALSE,"1","01029.1","01029"
1319021.58896019,-1166170.55763638,300,FALSE,"1","01029.1","01029"
1317917.29747121,-1169649.23316468,301,FALSE,"1","01029.1","01029"
1308288.56978998,-1171264.06249195,302,FALSE,"1","01029.1","01029"
1311098.33567496,-1167492.59039773,303,FALSE,"1","01029.1","01029"
1312086.88337404,-1398645.84411698,304,FALSE,"1","01031.1","01031"
1310620.20052704,-1388801.18312272,305,FALSE,"1","01031.1","01031"
1315275.05411043,-1387175.49814354,306,FALSE,"1","01031.1","01031"
1313849.23043336,-1378423.80348868,307,FALSE,"1","01031.1","01031"
1347303.8307002,-1372860.92507311,308,FALSE,"1","01031.1","01031"
1353785.87563661,-1419116.3861284,309,FALSE,"1","01031.1","01031"
1322525.61944368,-1425887.54659626,310,FALSE,"1","01031.1","01031"
1315949.48384481,-1425819.48794674,311,FALSE,"1","01031.1","01031"
1312138.00538009,-1400621.13192668,312,FALSE,"1","01031.1","01031"
1312086.88337404,-1398645.84411698,313,FALSE,"1","01031.1","01031"
1085856.76062663,-1076167.66141325,314,FALSE,"1","01033.1","01033"
1085367.35049269,-1046019.91369553,315,FALSE,"1","01033.1","01033"
1096779.42159495,-1045473.45188341,316,FALSE,"1","01033.1","01033"
1102682.3913739,-1053381.8870066,317,FALSE,"1","01033.1","01033"
1113983.0517059,-1059867.72995044,318,FALSE,"1","01033.1","01033"
1138094.87859684,-1045061.49753146,319,FALSE,"1","01033.1","01033"
1147422.20572747,-1047299.93176275,320,FALSE,"1","01033.1","01033"
1147890.56135138,-1063963.07665918,321,FALSE,"1","01033.1","01033"
1141521.20922317,-1074328.94968921,322,FALSE,"1","01033.1","01033"
1085948.69483296,-1080746.0170415,323,FALSE,"1","01033.1","01033"
1085856.76062663,-1076167.66141325,324,FALSE,"1","01033.1","01033"
1219384.41840067,-1404272.15459793,325,FALSE,"1","01035.1","01035"
1220581.29995925,-1390336.01375909,326,FALSE,"1","01035.1","01035"
1227368.64661581,-1380802.20058444,327,FALSE,"1","01035.1","01035"
1240490.81818433,-1374903.04267947,328,FALSE,"1","01035.1","01035"
1242178.98920524,-1388127.87554994,329,FALSE,"1","01035.1","01035"
1250103.37782007,-1398924.82086096,330,FALSE,"1","01035.1","01035"
1263079.16534131,-1397063.16427865,331,FALSE,"1","01035.1","01035"
1268598.73485734,-1409774.04198985,332,FALSE,"1","01035.1","01035"
1265649.71359001,-1416667.85936331,333,FALSE,"1","01035.1","01035"
1268124.7867967,-1433441.70923183,334,FALSE,"1","01035.1","01035"
1261156.05120693,-1433405.04268414,335,FALSE,"1","01035.1","01035"
1261093.35920216,-1426800.6559871,336,FALSE,"1","01035.1","01035"
1198456.64494196,-1436398.15517647,337,FALSE,"1","01035.1","01035"
1219384.41840067,-1404272.15459793,338,FALSE,"1","01035.1","01035"
1257515.46986662,-1230045.20032758,339,FALSE,"1","01037.1","01037"
1257036.05602986,-1222500.14166151,340,FALSE,"1","01037.1","01037"
