"long","lat","order","hole","piece","group","id"
-66.218688,18.523063,274,FALSE,"1","1.1",1
-66.21211,18.521844,275,FALSE,"1","1.1",1
-66.2075,18.523465,276,FALSE,"1","1.1",1
-66.20144,18.525111,277,FALSE,"1","1.1",1
-66.19407,18.526512,278,FALSE,"1","1.1",1
-66.187271,18.526271,279,FALSE,"1","1.1",1
-66.187135,18.526267,280,FALSE,"1","1.1",1
-66.182818,18.526138,281,FALSE,"1","1.1",1
-66.177442,18.525431,282,FALSE,"1","1.1",1
-66.175461,18.525082,283,FALSE,"1","1.1",1
-66.170469,18.525521,284,FALSE,"1","1.1",1
-66.166011,18.525156,285,FALSE,"1","1.1",1
-66.162154,18.525131,286,FALSE,"1","1.1",1
-66.157163,18.5252,287,FALSE,"1","1.1",1
-66.149058,18.525181,288,FALSE,"1","1.1",1
-66.13869,18.524912,289,FALSE,"1","1.1",1
-66.129347,18.524513,290,FALSE,"1","1.1",1
-66.128986,18.524403,291,FALSE,"1","1.1",1
-66.12461,18.523065,292,FALSE,"1","1.1",1
-66.120665,18.521965,293,FALSE,"1","1.1",1
-66.11975,18.521352,294,FALSE,"1","1.1",1
-66.115684,18.521592,295,FALSE,"1","1.1",1
-66.11251,18.520794,296,FALSE,"1","1.1",1
-66.109334,18.520131,297,FALSE,"1","1.1",1
-66.107645,18.519209,298,FALSE,"1","1.1",1
-66.104354,18.51969,299,FALSE,"1","1.1",1
-66.10015,18.519558,300,FALSE,"1","1.1",1
-66.0946,18.519617,301,FALSE,"1","1.1",1
-66.089685,18.519917,302,FALSE,"1","1.1",1
-66.084494,18.51944,303,FALSE,"1","1.1",1
-66.079905,18.518766,304,FALSE,"1","1.1",1
-66.07486,18.517617,305,FALSE,"1","1.1",1
-66.07104,18.517992,306,FALSE,"1","1.1",1
-66.067751,18.518236,307,FALSE,"1","1.1",1
-66.063122,18.518167,308,FALSE,"1","1.1",1
-66.056405,18.518318,309,FALSE,"1","1.1",1
-66.051424,18.518044,310,FALSE,"1","1.1",1
-66.045985,18.517665,311,FALSE,"1","1.1",1
-66.041117,18.516651,312,FALSE,"1","1.1",1
-66.03397,18.514269,313,FALSE,"1","1.1",1
