"long","lat","order","hole","piece","group","fips","abbr","full"
1579945.47123066,-929087.1731607,10361,FALSE,1,"45.1","45","SC","South Carolina"
1586327.2485575,-925253.64237526,10362,FALSE,1,"45.1","45","SC","South Carolina"
1589737.79332721,-921676.4866878,10363,FALSE,1,"45.1","45","SC","South Carolina"
1594989.7172403,-920986.28904769,10364,FALSE,1,"45.1","45","SC","South Carolina"
1600186.07386471,-920299.69171024,10365,FALSE,1,"45.1","45","SC","South Carolina"
1607241.11204037,-918977.7301196,10366,FALSE,1,"45.1","45","SC","South Carolina"
1622206.79237293,-916150.27808509,10367,FALSE,1,"45.1","45","SC","South Carolina"
1622985.86721575,-916002.22365865,10368,FALSE,1,"45.1","45","SC","South Carolina"
1629274.43865561,-914918.07033511,10369,FALSE,1,"45.1","45","SC","South Carolina"
1637789.07003471,-913441.3489265,10370,FALSE,1,"45.1","45","SC","South Carolina"
1647267.45133815,-911785.57216837,10371,FALSE,1,"45.1","45","SC","South Carolina"
1671735.82750461,-907453.10804167,10372,FALSE,1,"45.1","45","SC","South Carolina"
1683076.00797171,-905557.70708377,10373,FALSE,1,"45.1","45","SC","South Carolina"
1686613.60565788,-904962.76817687,10374,FALSE,1,"45.1","45","SC","South Carolina"
1712137.74114909,-900618.51486527,10375,FALSE,1,"45.1","45","SC","South Carolina"
1712250.60373601,-900894.25179614,10376,FALSE,1,"45.1","45","SC","South Carolina"
1713279.33336656,-903407.37804432,10377,FALSE,1,"45.1","45","SC","South Carolina"
1712507.38367284,-909227.87276283,10378,FALSE,1,"45.1","45","SC","South Carolina"
1714612.1633095,-911999.60868903,10379,FALSE,1,"45.1","45","SC","South Carolina"
1722626.76896738,-902978.6916352,10380,FALSE,1,"45.1","45","SC","South Carolina"
1725896.19415308,-905905.75971459,10381,FALSE,1,"45.1","45","SC","South Carolina"
1733380.87421894,-912596.79433968,10382,FALSE,1,"45.1","45","SC","South Carolina"
1740057.56766179,-918553.9429224,10383,FALSE,1,"45.1","45","SC","South Carolina"
1741274.01764349,-931070.76222058,10384,FALSE,1,"45.1","45","SC","South Carolina"
1756570.31761476,-928018.9421291,10385,FALSE,1,"45.1","45","SC","South Carolina"
1762295.62196301,-926868.14676232,10386,FALSE,1,"45.1","45","SC","South Carolina"
1762297.08574574,-926867.85194578,10387,FALSE,1,"45.1","45","SC","South Carolina"
1783770.82429669,-922204.58916721,10388,FALSE,1,"45.1","45","SC","South Carolina"
1805402.27941249,-917440.1341664,10389,FALSE,1,"45.1","45","SC","South Carolina"
1818689.61598255,-914417.59632903,10390,FALSE,1,"45.1","45","SC","South Carolina"
1818982.19529613,-914350.75436189,10391,FALSE,1,"45.1","45","SC","South Carolina"
1839515.35919599,-909628.80910247,10392,FALSE,1,"45.1","45","SC","South Carolina"
1841081.10980697,-909266.22843322,10393,FALSE,1,"45.1","45","SC","South Carolina"
1864163.9612809,-923570.06798959,10394,FALSE,1,"45.1","45","SC","South Carolina"
1865430.38544838,-924351.92303673,10395,FALSE,1,"45.1","45","SC","South Carolina"
1875400.82254036,-930496.85543448,10396,FALSE,1,"45.1","45","SC","South Carolina"
1906879.2341678,-950821.10144392,10397,FALSE,1,"45.1","45","SC","South Carolina"
1935317.53192491,-968634.5118574,10398,FALSE,1,"45.1","45","SC","South Carolina"
1953006.5706633,-979701.01264921,10399,FALSE,1,"45.1","45","SC","South Carolina"
1956855.94259235,-982101.55380931,10400,FALSE,1,"45.1","45","SC","South Carolina"
1965132.15515135,-987360.39428946,10401,FALSE,1,"45.1","45","SC","South Carolina"
1954266.10642607,-994050.75962036,10402,FALSE,1,"45.1","45","SC","South Carolina"
1946508.62776716,-1001707.20378746,10403,FALSE,1,"45.1","45","SC","South Carolina"
1939992.8540932,-1010616.55757306,10404,FALSE,1,"45.1","45","SC","South Carolina"
1934879.54670381,-1019497.56962307,10405,FALSE,1,"45.1","45","SC","South Carolina"
1931374.5019841,-1028181.46964684,10406,FALSE,1,"45.1","45","SC","South Carolina"
1929366.55538699,-1033141.99487617,10407,FALSE,1,"45.1","45","SC","South Carolina"
1925539.47288829,-1039825.02946623,10408,FALSE,1,"45.1","45","SC","South Carolina"
1922898.27083032,-1049661.32047033,10409,FALSE,1,"45.1","45","SC","South Carolina"
1922323.86960851,-1058605.97490677,10410,FALSE,1,"45.1","45","SC","South Carolina"
1922825.90206625,-1068731.81859255,10411,FALSE,1,"45.1","45","SC","South Carolina"
1924314.06977395,-1071958.93064169,10412,FALSE,1,"45.1","45","SC","South Carolina"
1921653.53271737,-1078484.9452887,10413,FALSE,1,"45.1","45","SC","South Carolina"
1917174.76209145,-1083686.13821759,10414,FALSE,1,"45.1","45","SC","South Carolina"
1915876.660652,-1085191.65220832,10415,FALSE,1,"45.1","45","SC","South Carolina"
1912887.85390227,-1088210.27700493,10416,FALSE,1,"45.1","45","SC","South Carolina"
1912979.48813975,-1092736.08146615,10417,FALSE,1,"45.1","45","SC","South Carolina"
1912148.3126297,-1097952.36492845,10418,FALSE,1,"45.1","45","SC","South Carolina"
1906210.04182147,-1098467.45936118,10419,FALSE,1,"45.1","45","SC","South Carolina"
1901105.49766329,-1101320.19935024,10420,FALSE,1,"45.1","45","SC","South Carolina"
1896781.54567784,-1098484.01809229,10421,FALSE,1,"45.1","45","SC","South Carolina"
1892189.02248052,-1102932.16087577,10422,FALSE,1,"45.1","45","SC","South Carolina"
1890646.54155413,-1107231.81834305,10423,FALSE,1,"45.1","45","SC","South Carolina"
1895048.91756569,-1111366.78808958,10424,FALSE,1,"45.1","45","SC","South Carolina"
1892858.84312767,-1115177.62514549,10425,FALSE,1,"45.1","45","SC","South Carolina"
1885466.1470272,-1122465.00734812,10426,FALSE,1,"45.1","45","SC","South Carolina"
1883661.97283235,-1127992.22264446,10427,FALSE,1,"45.1","45","SC","South Carolina"
1876240.36475612,-1134342.67711784,10428,FALSE,1,"45.1","45","SC","South Carolina"
1872413.03175631,-1138879.08461281,10429,FALSE,1,"45.1","45","SC","South Carolina"
1872062.18860649,-1144737.64858451,10430,FALSE,1,"45.1","45","SC","South Carolina"
1865488.12390571,-1151439.11843294,10431,FALSE,1,"45.1","45","SC","South Carolina"
1863316.79417529,-1155833.63001003,10432,FALSE,1,"45.1","45","SC","South Carolina"
1856431.95102273,-1157783.10069711,10433,FALSE,1,"45.1","45","SC","South Carolina"
1850492.31403193,-1162045.40676899,10434,FALSE,1,"45.1","45","SC","South Carolina"
1847405.16977342,-1166398.74136759,10435,FALSE,1,"45.1","45","SC","South Carolina"
1842628.74372368,-1169333.07634473,10436,FALSE,1,"45.1","45","SC","South Carolina"
1842387.09209724,-1169591.01374774,10437,FALSE,1,"45.1","45","SC","South Carolina"
1835407.40519111,-1177029.79970168,10438,FALSE,1,"45.1","45","SC","South Carolina"
1830979.08284739,-1178066.30931985,10439,FALSE,1,"45.1","45","SC","South Carolina"
1828187.78986519,-1178029.80256921,10440,FALSE,1,"45.1","45","SC","South Carolina"
1823407.53484079,-1177964.99558414,10441,FALSE,1,"45.1","45","SC","South Carolina"
1823071.75815979,-1179408.39154578,10442,FALSE,1,"45.1","45","SC","South Carolina"
1822442.51221684,-1182110.4142131,10443,FALSE,1,"45.1","45","SC","South Carolina"
1826046.48012861,-1187054.37935512,10444,FALSE,1,"45.1","45","SC","South Carolina"
1828946.73974293,-1190377.09281209,10445,FALSE,1,"45.1","45","SC","South Carolina"
1828117.23451964,-1196135.92505956,10446,FALSE,1,"45.1","45","SC","South Carolina"
1821277.01616246,-1202239.00829151,10447,FALSE,1,"45.1","45","SC","South Carolina"
1816355.39772741,-1204924.76321752,10448,FALSE,1,"45.1","45","SC","South Carolina"
1811526.58828154,-1204000.33814158,10449,FALSE,1,"45.1","45","SC","South Carolina"
1804383.02505458,-1201760.32966124,10450,FALSE,1,"45.1","45","SC","South Carolina"
1800391.84443992,-1206451.83186179,10451,FALSE,1,"45.1","45","SC","South Carolina"
1804560.4248204,-1208556.77984392,10452,FALSE,1,"45.1","45","SC","South Carolina"
1810930.13060995,-1212661.51430787,10453,FALSE,1,"45.1","45","SC","South Carolina"
1807363.26358364,-1219914.67858334,10454,FALSE,1,"45.1","45","SC","South Carolina"
1800105.09895413,-1227366.54621912,10455,FALSE,1,"45.1","45","SC","South Carolina"
1796077.10543729,-1229450.32527609,10456,FALSE,1,"45.1","45","SC","South Carolina"
1795734.21742706,-1231932.66091537,10457,FALSE,1,"45.1","45","SC","South Carolina"
1795018.75487043,-1237098.21377485,10458,FALSE,1,"45.1","45","SC","South Carolina"
1789210.26868155,-1235779.94380402,10459,FALSE,1,"45.1","45","SC","South Carolina"
1782437.76941602,-1232387.17724482,10460,FALSE,1,"45.1","45","SC","South Carolina"
1779897.03752795,-1234865.03269106,10461,FALSE,1,"45.1","45","SC","South Carolina"
1772378.49798651,-1233296.22673388,10462,FALSE,1,"45.1","45","SC","South Carolina"
1770458.77654158,-1226449.13222425,10463,FALSE,1,"45.1","45","SC","South Carolina"
1766796.32481655,-1221579.56587264,10464,FALSE,1,"45.1","45","SC","South Carolina"
1766026.60819009,-1220555.62857292,10465,FALSE,1,"45.1","45","SC","South Carolina"
1767542.26295746,-1215815.8389409,10466,FALSE,1,"45.1","45","SC","South Carolina"
1765831.77991672,-1209539.84655346,10467,FALSE,1,"45.1","45","SC","South Carolina"
1761051.356142,-1204912.52057428,10468,FALSE,1,"45.1","45","SC","South Carolina"
1758516.30710331,-1202456.37330419,10469,FALSE,1,"45.1","45","SC","South Carolina"
1757379.96036792,-1196608.11501094,10470,FALSE,1,"45.1","45","SC","South Carolina"
1748357.98397939,-1189633.00310619,10471,FALSE,1,"45.1","45","SC","South Carolina"
1747442.83042086,-1189502.20698513,10472,FALSE,1,"45.1","45","SC","South Carolina"
1743068.25106033,-1188875.48159031,10473,FALSE,1,"45.1","45","SC","South Carolina"
1736945.65312071,-1185947.80519704,10474,FALSE,1,"45.1","45","SC","South Carolina"
1735871.6058068,-1185433.59252424,10475,FALSE,1,"45.1","45","SC","South Carolina"
1735155.98838046,-1180139.41696294,10476,FALSE,1,"45.1","45","SC","South Carolina"
1731615.94345637,-1171184.09237875,10477,FALSE,1,"45.1","45","SC","South Carolina"
1731465.16657229,-1170628.12167063,10478,FALSE,1,"45.1","45","SC","South Carolina"
1728932.47712802,-1161291.18420682,10479,FALSE,1,"45.1","45","SC","South Carolina"
1723554.82927917,-1154906.95196726,10480,FALSE,1,"45.1","45","SC","South Carolina"
1719344.92036251,-1150616.07084897,10481,FALSE,1,"45.1","45","SC","South Carolina"
1717605.59725964,-1142873.88463648,10482,FALSE,1,"45.1","45","SC","South Carolina"
1713166.41105213,-1140524.65467718,10483,FALSE,1,"45.1","45","SC","South Carolina"
1707062.99577228,-1137289.16698971,10484,FALSE,1,"45.1","45","SC","South Carolina"
1705663.32704045,-1137069.01923747,10485,FALSE,1,"45.1","45","SC","South Carolina"
1701506.40574319,-1136413.67585912,10486,FALSE,1,"45.1","45","SC","South Carolina"
1691690.04052942,-1133062.80556354,10487,FALSE,1,"45.1","45","SC","South Carolina"
1690060.03968963,-1128217.78832309,10488,FALSE,1,"45.1","45","SC","South Carolina"
1689832.48820033,-1127541.38580556,10489,FALSE,1,"45.1","45","SC","South Carolina"
1681489.12118497,-1125030.34729678,10490,FALSE,1,"45.1","45","SC","South Carolina"
1681377.18497549,-1124428.31979594,10491,FALSE,1,"45.1","45","SC","South Carolina"
1680226.08701926,-1118240.68364966,10492,FALSE,1,"45.1","45","SC","South Carolina"
1671532.37109974,-1115616.47082686,10493,FALSE,1,"45.1","45","SC","South Carolina"
1671274.77788992,-1108026.26200186,10494,FALSE,1,"45.1","45","SC","South Carolina"
1669620.87273767,-1102448.6809986,10495,FALSE,1,"45.1","45","SC","South Carolina"
1663111.49062738,-1100300.17959998,10496,FALSE,1,"45.1","45","SC","South Carolina"
1660064.67451817,-1096998.59210395,10497,FALSE,1,"45.1","45","SC","South Carolina"
1658675.76580914,-1095492.67487724,10498,FALSE,1,"45.1","45","SC","South Carolina"
1650557.3582111,-1091476.59016509,10499,FALSE,1,"45.1","45","SC","South Carolina"
1649748.39131161,-1091392.68938697,10500,FALSE,1,"45.1","45","SC","South Carolina"
1647075.4051276,-1091114.85872591,10501,FALSE,1,"45.1","45","SC","South Carolina"
1645205.45227191,-1090919.94234803,10502,FALSE,1,"45.1","45","SC","South Carolina"
1640809.21126894,-1086521.44511064,10503,FALSE,1,"45.1","45","SC","South Carolina"
1638721.62337148,-1083540.73817606,10504,FALSE,1,"45.1","45","SC","South Carolina"
1637742.36528195,-1082141.99898044,10505,FALSE,1,"45.1","45","SC","South Carolina"
1635736.90611163,-1079276.40780284,10506,FALSE,1,"45.1","45","SC","South Carolina"
1626182.2695569,-1071176.38263208,10507,FALSE,1,"45.1","45","SC","South Carolina"
1615580.76651402,-1068079.71655091,10508,FALSE,1,"45.1","45","SC","South Carolina"
1606766.37847221,-1061993.07551263,10509,FALSE,1,"45.1","45","SC","South Carolina"
1602633.86548936,-1061908.79738219,10510,FALSE,1,"45.1","45","SC","South Carolina"
1601849.90042276,-1060800.58897769,10511,FALSE,1,"45.1","45","SC","South Carolina"
1598179.72170021,-1055609.5066147,10512,FALSE,1,"45.1","45","SC","South Carolina"
1597802.28790894,-1055177.33631371,10513,FALSE,1,"45.1","45","SC","South Carolina"
1592118.74627272,-1048664.31278846,10514,FALSE,1,"45.1","45","SC","South Carolina"
1584225.16811095,-1042715.83313599,10515,FALSE,1,"45.1","45","SC","South Carolina"
1581145.40266337,-1036035.68593203,10516,FALSE,1,"45.1","45","SC","South Carolina"
1579605.06969757,-1032693.04353076,10517,FALSE,1,"45.1","45","SC","South Carolina"
1576059.27069832,-1028487.56160611,10518,FALSE,1,"45.1","45","SC","South Carolina"
1575380.26711101,-1027681.77796048,10519,FALSE,1,"45.1","45","SC","South Carolina"
1570250.52398847,-1021683.05843551,10520,FALSE,1,"45.1","45","SC","South Carolina"
1567757.39311476,-1017554.13481796,10521,FALSE,1,"45.1","45","SC","South Carolina"
1563454.24673566,-1010294.9769563,10522,FALSE,1,"45.1","45","SC","South Carolina"
1558585.99701017,-1010129.03890738,10523,FALSE,1,"45.1","45","SC","South Carolina"
1552871.97135449,-1012303.75928972,10524,FALSE,1,"45.1","45","SC","South Carolina"
1552549.55870569,-1012426.30563845,10525,FALSE,1,"45.1","45","SC","South Carolina"
1547358.81598504,-1011129.91379196,10526,FALSE,1,"45.1","45","SC","South Carolina"
1547117.90650015,-1010974.81533283,10527,FALSE,1,"45.1","45","SC","South Carolina"
1542237.37746493,-1007830.20474285,10528,FALSE,1,"45.1","45","SC","South Carolina"
1541580.05683817,-1007293.57429821,10529,FALSE,1,"45.1","45","SC","South Carolina"
1535933.28235031,-1002679.38461361,10530,FALSE,1,"45.1","45","SC","South Carolina"
1529509.29061817,-1001512.35722573,10531,FALSE,1,"45.1","45","SC","South Carolina"
1523748.72713536,-998714.18835865,10532,FALSE,1,"45.1","45","SC","South Carolina"
1517573.55939254,-995741.40134706,10533,FALSE,1,"45.1","45","SC","South Carolina"
1517367.63288094,-995292.02383968,10534,FALSE,1,"45.1","45","SC","South Carolina"
1515907.17921269,-992104.39931659,10535,FALSE,1,"45.1","45","SC","South Carolina"
1515353.35480049,-990895.33720123,10536,FALSE,1,"45.1","45","SC","South Carolina"
-318890.80593433,7702.20679975,10537,FALSE,1,"46.1","46","SD","South Dakota"
-317427.67219202,7750.28648012,10538,FALSE,1,"46.1","46","SD","South Dakota"
-316791.97539262,21803.02896312,10539,FALSE,1,"46.1","46","SD","South Dakota"
-316316.08109666,31568.81630781,10540,FALSE,1,"46.1","46","SD","South Dakota"
-315648.87161726,45239.89371621,10541,FALSE,1,"46.1","46","SD","South Dakota"
-314895.30676782,62446.75394264,10542,FALSE,1,"46.1","46","SD","South Dakota"
-314533.97020719,69904.34388653,10543,FALSE,1,"46.1","46","SD","South Dakota"
-313510.79777899,91244.88658988,10544,FALSE,1,"46.1","46","SD","South Dakota"
-312959.01539698,103992.00519089,10545,FALSE,1,"46.1","46","SD","South Dakota"
-312889.71614487,105911.74773885,10546,FALSE,1,"46.1","46","SD","South Dakota"
-312635.23539565,112952.23144628,10547,FALSE,1,"46.1","46","SD","South Dakota"
-282935.32121317,111524.66737445,10548,FALSE,1,"46.1","46","SD","South Dakota"
-265487.14115046,110762.31604484,10549,FALSE,1,"46.1","46","SD","South Dakota"
-248768.717863,110063.23851645,10550,FALSE,1,"46.1","46","SD","South Dakota"
-231563.42025891,109390.06106138,10551,FALSE,1,"46.1","46","SD","South Dakota"
-227422.73139126,109235.15799982,10552,FALSE,1,"46.1","46","SD","South Dakota"
-222646.85837618,109059.91564825,10553,FALSE,1,"46.1","46","SD","South Dakota"
-209096.25557574,108591.01285524,10554,FALSE,1,"46.1","46","SD","South Dakota"
-197202.6927057,108197.12712134,10555,FALSE,1,"46.1","46","SD","South Dakota"
-179992.34890205,107653.31601798,10556,FALSE,1,"46.1","46","SD","South Dakota"
-161392.1871803,107121.05855389,10557,FALSE,1,"46.1","46","SD","South Dakota"
-154677.6635094,106944.28270274,10558,FALSE,1,"46.1","46","SD","South Dakota"
-154518.22466387,106940.17305224,10559,FALSE,1,"46.1","46","SD","South Dakota"
-138749.39398437,106553.87496009,10560,FALSE,1,"46.1","46","SD","South Dakota"
-120404.012492,106139.74597498,10561,FALSE,1,"46.1","46","SD","South Dakota"
-105561.59034768,105870.03551089,10562,FALSE,1,"46.1","46","SD","South Dakota"
-85580.00940732,105551.92023072,10563,FALSE,1,"46.1","46","SD","South Dakota"
-58927.9451831,105219.1340681,10564,FALSE,1,"46.1","46","SD","South Dakota"
-39585.45812549,105053.87872295,10565,FALSE,1,"46.1","46","SD","South Dakota"
-39573.39396087,105053.79436415,10566,FALSE,1,"46.1","46","SD","South Dakota"
-38611.620064,105045.32218483,10567,FALSE,1,"46.1","46","SD","South Dakota"
-22743.00354904,104926.94088175,10568,FALSE,1,"46.1","46","SD","South Dakota"
-11759.93497073,104809.51236127,10569,FALSE,1,"46.1","46","SD","South Dakota"
9256.59029968,104714.78691121,10570,FALSE,1,"46.1","46","SD","South Dakota"
9274.36820799,104714.69275548,10571,FALSE,1,"46.1","46","SD","South Dakota"
21800.65785014,104660.9418842,10572,FALSE,1,"46.1","46","SD","South Dakota"
21800.80918666,104660.94280169,10573,FALSE,1,"46.1","46","SD","South Dakota"
30067.78077806,104716.53873965,10574,FALSE,1,"46.1","46","SD","South Dakota"
39417.44746028,104686.75694249,10575,FALSE,1,"46.1","46","SD","South Dakota"
50652.47001275,104760.83713932,10576,FALSE,1,"46.1","46","SD","South Dakota"
70145.3216462,104936.73417764,10577,FALSE,1,"46.1","46","SD","South Dakota"
76881.43623999,104989.44382017,10578,FALSE,1,"46.1","46","SD","South Dakota"
76890.12374924,104989.51649515,10579,FALSE,1,"46.1","46","SD","South Dakota"
98639.76430026,105154.3036073,10580,FALSE,1,"46.1","46","SD","South Dakota"
106294.7004349,105230.3406613,10581,FALSE,1,"46.1","46","SD","South Dakota"
122601.19869823,105337.73106572,10582,FALSE,1,"46.1","46","SD","South Dakota"
149197.14262408,105881.05814658,10583,FALSE,1,"46.1","46","SD","South Dakota"
154022.48919269,105979.71702883,10584,FALSE,1,"46.1","46","SD","South Dakota"
156289.5826413,106027.35951051,10585,FALSE,1,"46.1","46","SD","South Dakota"
171885.77039482,106377.45637601,10586,FALSE,1,"46.1","46","SD","South Dakota"
190007.29023979,106888.17958016,10587,FALSE,1,"46.1","46","SD","South Dakota"
214296.80754063,107719.92748472,10588,FALSE,1,"46.1","46","SD","South Dakota"
225593.45169837,108139.05665773,10589,FALSE,1,"46.1","46","SD","South Dakota"
265649.16262602,109650.92553431,10590,FALSE,1,"46.1","46","SD","South Dakota"
265317.53315856,102579.39459084,10591,FALSE,1,"46.1","46","SD","South Dakota"
264402.60941353,96373.5222555,10592,FALSE,1,"46.1","46","SD","South Dakota"
261206.18740667,92311.06561531,10593,FALSE,1,"46.1","46","SD","South Dakota"
258165.86478269,86750.52263454,10594,FALSE,1,"46.1","46","SD","South Dakota"
252689.2782532,83103.34028117,10595,FALSE,1,"46.1","46","SD","South Dakota"
246607.6549076,77584.05697292,10596,FALSE,1,"46.1","46","SD","South Dakota"
244781.96702846,73644.68696264,10597,FALSE,1,"46.1","46","SD","South Dakota"
245488.35802825,70844.2596534,10598,FALSE,1,"46.1","46","SD","South Dakota"
246186.49260483,69995.17188513,10599,FALSE,1,"46.1","46","SD","South Dakota"
250637.57304651,64588.53472682,10600,FALSE,1,"46.1","46","SD","South Dakota"
253892.95093352,58346.90630785,10601,FALSE,1,"46.1","46","SD","South Dakota"
256553.52904054,53802.79923403,10602,FALSE,1,"46.1","46","SD","South Dakota"
259430.51640515,50946.98760995,10603,FALSE,1,"46.1","46","SD","South Dakota"
263941.40989843,50897.75048786,10604,FALSE,1,"46.1","46","SD","South Dakota"
268380.08078472,48635.83725078,10605,FALSE,1,"46.1","46","SD","South Dakota"
271578.11743165,47609.92831249,10606,FALSE,1,"46.1","46","SD","South Dakota"
274781.28712667,44478.73784443,10607,FALSE,1,"46.1","46","SD","South Dakota"
275850.05228083,42357.43224299,10608,FALSE,1,"46.1","46","SD","South Dakota"
276903.87033079,40267.19803456,10609,FALSE,1,"46.1","46","SD","South Dakota"
277110.50947137,35966.51824787,10610,FALSE,1,"46.1","46","SD","South Dakota"
278664.49313521,3576.59796387,10611,FALSE,1,"46.1","46","SD","South Dakota"
279578.27583842,-15508.97471207,10612,FALSE,1,"46.1","46","SD","South Dakota"
280503.49171769,-34863.32586833,10613,FALSE,1,"46.1","46","SD","South Dakota"
280968.69475408,-44606.23957667,10614,FALSE,1,"46.1","46","SD","South Dakota"
281940.82335591,-64990.7369414,10615,FALSE,1,"46.1","46","SD","South Dakota"
282710.7068899,-83141.75877827,10616,FALSE,1,"46.1","46","SD","South Dakota"
282710.81067721,-83144.20856682,10617,FALSE,1,"46.1","46","SD","South Dakota"
284341.55306308,-121732.19092488,10618,FALSE,1,"46.1","46","SD","South Dakota"
284341.56224217,-121732.40867142,10619,FALSE,1,"46.1","46","SD","South Dakota"
285730.7248185,-154756.83312641,10620,FALSE,1,"46.1","46","SD","South Dakota"
285982.87139183,-160524.20725294,10621,FALSE,1,"46.1","46","SD","South Dakota"
274245.64900096,-161017.15720396,10622,FALSE,1,"46.1","46","SD","South Dakota"
275541.58462469,-164396.42173232,10623,FALSE,1,"46.1","46","SD","South Dakota"
274925.86245045,-168368.76440727,10624,FALSE,1,"46.1","46","SD","South Dakota"
281015.36480861,-173511.4952362,10625,FALSE,1,"46.1","46","SD","South Dakota"
280975.34692119,-177790.38135239,10626,FALSE,1,"46.1","46","SD","South Dakota"
280702.00860906,-183053.5585156,10627,FALSE,1,"46.1","46","SD","South Dakota"
276827.69251855,-184212.19659147,10628,FALSE,1,"46.1","46","SD","South Dakota"
278583.0540745,-187871.44288006,10629,FALSE,1,"46.1","46","SD","South Dakota"
279121.1420935,-188992.350887,10630,FALSE,1,"46.1","46","SD","South Dakota"
281742.35528044,-191810.79144395,10631,FALSE,1,"46.1","46","SD","South Dakota"
285506.98351087,-191638.76276991,10632,FALSE,1,"46.1","46","SD","South Dakota"
287228.62696537,-200212.83374814,10633,FALSE,1,"46.1","46","SD","South Dakota"
288950.8899632,-203414.89602752,10634,FALSE,1,"46.1","46","SD","South Dakota"
288064.87011666,-206944.52684294,10635,FALSE,1,"46.1","46","SD","South Dakota"
287640.74038575,-208632.47044364,10636,FALSE,1,"46.1","46","SD","South Dakota"
283435.78806873,-211888.60079425,10637,FALSE,1,"46.1","46","SD","South Dakota"
285134.52468387,-215693.48363136,10638,FALSE,1,"46.1","46","SD","South Dakota"
283023.81163249,-218838.64019162,10639,FALSE,1,"46.1","46","SD","South Dakota"
284729.52704036,-220797.27297784,10640,FALSE,1,"46.1","46","SD","South Dakota"
281535.30743591,-225030.91974147,10641,FALSE,1,"46.1","46","SD","South Dakota"
281698.82164775,-226580.01115107,10642,FALSE,1,"46.1","46","SD","South Dakota"
282051.22679899,-229917.523682,10643,FALSE,1,"46.1","46","SD","South Dakota"
279019.84619859,-235702.49673751,10644,FALSE,1,"46.1","46","SD","South Dakota"
275657.69654637,-241227.88143152,10645,FALSE,1,"46.1","46","SD","South Dakota"
275668.60803553,-247210.23792375,10646,FALSE,1,"46.1","46","SD","South Dakota"
278539.88738146,-251255.22396296,10647,FALSE,1,"46.1","46","SD","South Dakota"
284051.08430311,-256242.7193476,10648,FALSE,1,"46.1","46","SD","South Dakota"
288244.46647914,-264951.49305936,10649,FALSE,1,"46.1","46","SD","South Dakota"
288520.28163631,-265523.52908182,10650,FALSE,1,"46.1","46","SD","South Dakota"
287390.11609134,-269890.05811355,10651,FALSE,1,"46.1","46","SD","South Dakota"
288696.59344323,-270690.14708728,10652,FALSE,1,"46.1","46","SD","South Dakota"
291402.16605327,-272683.25631977,10653,FALSE,1,"46.1","46","SD","South Dakota"
286866.61012143,-273755.81679254,10654,FALSE,1,"46.1","46","SD","South Dakota"
284788.20242104,-270785.45376773,10655,FALSE,1,"46.1","46","SD","South Dakota"
277735.21293589,-271542.60348088,10656,FALSE,1,"46.1","46","SD","South Dakota"
276293.31101201,-269264.2325678,10657,FALSE,1,"46.1","46","SD","South Dakota"
273596.24755082,-264998.01321712,10658,FALSE,1,"46.1","46","SD","South Dakota"
269296.93284527,-261018.36967102,10659,FALSE,1,"46.1","46","SD","South Dakota"
270007.4252205,-254825.74882668,10660,FALSE,1,"46.1","46","SD","South Dakota"
263409.86593899,-254660.43977713,10661,FALSE,1,"46.1","46","SD","South Dakota"
261339.99430065,-250760.01858398,10662,FALSE,1,"46.1","46","SD","South Dakota"
260864.92533381,-250566.59800042,10663,FALSE,1,"46.1","46","SD","South Dakota"
252609.49106926,-247198.33432509,10664,FALSE,1,"46.1","46","SD","South Dakota"
247841.03867985,-248408.23556742,10665,FALSE,1,"46.1","46","SD","South Dakota"
243636.14584822,-245003.16251856,10666,FALSE,1,"46.1","46","SD","South Dakota"
242860.56051055,-244374.45444805,10667,FALSE,1,"46.1","46","SD","South Dakota"
234136.77692184,-243629.30993025,10668,FALSE,1,"46.1","46","SD","South Dakota"
231310.04838077,-241537.48760346,10669,FALSE,1,"46.1","46","SD","South Dakota"
227217.28471084,-238504.44175545,10670,FALSE,1,"46.1","46","SD","South Dakota"
225146.6415466,-234903.74586671,10671,FALSE,1,"46.1","46","SD","South Dakota"
219870.35289085,-233686.96788479,10672,FALSE,1,"46.1","46","SD","South Dakota"
216719.4441805,-234878.00879925,10673,FALSE,1,"46.1","46","SD","South Dakota"
210502.11405065,-233960.87259968,10674,FALSE,1,"46.1","46","SD","South Dakota"
207709.32956849,-236258.92199438,10675,FALSE,1,"46.1","46","SD","South Dakota"
205028.02745282,-235901.96225012,10676,FALSE,1,"46.1","46","SD","South Dakota"
202486.94755474,-235562.63938525,10677,FALSE,1,"46.1","46","SD","South Dakota"
195690.33033329,-235490.15283487,10678,FALSE,1,"46.1","46","SD","South Dakota"
192756.00458353,-236067.31511202,10679,FALSE,1,"46.1","46","SD","South Dakota"
187435.69237522,-237110.24315255,10680,FALSE,1,"46.1","46","SD","South Dakota"
179217.92545634,-235756.16813353,10681,FALSE,1,"46.1","46","SD","South Dakota"
174584.3372764,-235090.58789439,10682,FALSE,1,"46.1","46","SD","South Dakota"
173077.09872598,-236512.39692303,10683,FALSE,1,"46.1","46","SD","South Dakota"
170936.07155102,-242550.29906105,10684,FALSE,1,"46.1","46","SD","South Dakota"
167333.35278225,-245895.06021987,10685,FALSE,1,"46.1","46","SD","South Dakota"
160419.7309907,-246666.84615491,10686,FALSE,1,"46.1","46","SD","South Dakota"
