"x","y","fips","abbr","full","county"
766029.23475495,-1512814.67138658,"22009","LA","Louisiana","Avoyelles Parish"
640273.82036623,-1562998.47262285,"22011","LA","Louisiana","Beauregard Parish"
659754.6590764,-1379874.72777173,"22013","LA","Louisiana","Bienville Parish"
600692.49617616,-1342085.87820336,"22015","LA","Louisiana","Bossier Parish"
577036.46498367,-1373033.42494796,"22017","LA","Louisiana","Caddo Parish"
635423.88465998,-1613656.67957944,"22019","LA","Louisiana","Calcasieu Parish"
744779.119456,-1399112.83302701,"22021","LA","Louisiana","Caldwell Parish"
697190.12209366,-1650101.60718125,"22023","LA","Louisiana","Cameron Parish"
774187.99530668,-1431552.33123108,"22025","LA","Louisiana","Catahoula Parish"
654627.25439034,-1323396.18340282,"22027","LA","Louisiana","Claiborne Parish"
796365.02444056,-1454580.16174868,"22029","LA","Louisiana","Concordia Parish"
590159.29903481,-1414599.92070793,"22031","LA","Louisiana","De Soto Parish"
855399.43189949,-1553249.65149649,"22033","LA","Louisiana","East Baton Rouge Parish"
822784.02459852,-1327035.25907641,"22035","LA","Louisiana","East Carroll Parish"
859915.32186176,-1524045.30529954,"22037","LA","Louisiana","East Feliciana Parish"
732833.79698071,-1551793.93613582,"22039","LA","Louisiana","Evangeline Parish"
788056.4074056,-1390770.10293941,"22041","LA","Louisiana","Franklin Parish"
711667.87582104,-1458623.92920322,"22043","LA","Louisiana","Grant Parish"
792073.70961286,-1634866.01415038,"22045","LA","Louisiana","Iberia Parish"
846476.61998808,-1600119.4722698,"22047","LA","Louisiana","Iberville Parish"
702697.3745139,-1378242.58691917,"22049","LA","Louisiana","Jackson Parish"
966539.50307069,-1658099.24336091,"22051","LA","Louisiana","Jefferson Parish"
695797.05941812,-1602783.8931722,"22053","LA","Louisiana","Jefferson Davis Parish"
766234.38471221,-1603626.7031762,"22055","LA","Louisiana","Lafayette Parish"
955721.45593149,-1685822.96198895,"22057","LA","Louisiana","Lafourche Parish"
743202.93863735,-1439322.43685072,"22059","LA","Louisiana","La Salle Parish"
686564.76251125,-1344821.44465938,"22061","LA","Louisiana","Lincoln Parish"
890855.04501208,-1562819.7860481,"22063","LA","Louisiana","Livingston Parish"
821737.48102998,-1358781.49027983,"22065","LA","Louisiana","Madison Parish"
768315.01555208,-1314656.95740754,"22067","LA","Louisiana","Morehouse Parish"
650486.4108917,-1444052.60459158,"22069","LA","Louisiana","Natchitoches Parish"
968499.86347857,-1600099.59122277,"22071","LA","Louisiana","Orleans Parish"
737125.14857716,-1360829.79867018,"22073","LA","Louisiana","Ouachita Parish"
995867.17467578,-1659063.13973381,"22075","LA","Louisiana","Plaquemines Parish"
808111.47037783,-1555638.51792631,"22077","LA","Louisiana","Pointe Coupee Parish"
711574.26676451,-1503148.12985292,"22079","LA","Louisiana","Rapides Parish"
631004.56913247,-1407305.35726879,"22081","LA","Louisiana","Red River Parish"
765514.22263048,-1368821.67734594,"22083","LA","Louisiana","Richland Parish"
615711.10285557,-1467541.90274492,"22085","LA","Louisiana","Sabine Parish"
1026711.28472175,-1609662.7892177,"22087","LA","Louisiana","St. Bernard Parish"
930702.25072809,-1618773.03628067,"22089","LA","Louisiana","St. Charles Parish"
891603.58302763,-1518463.88152931,"22091","LA","Louisiana","St. Helena Parish"
889083.67872486,-1613530.3363664,"22093","LA","Louisiana","St. James Parish"
925069.98239237,-1591310.9194436,"22095","LA","Louisiana","St. John the Baptist Parish"
773316.22676023,-1560544.16696352,"22097","LA","Louisiana","St. Landry Parish"
794596.46921037,-1597020.22066531,"22099","LA","Louisiana","St. Martin Parish"
838248.91788661,-1661322.05485272,"22101","LA","Louisiana","St. Mary Parish"
965561.61431499,-1561882.38288319,"22103","LA","Louisiana","St. Tammany Parish"
923497.948675,-1548137.18832993,"22105","LA","Louisiana","Tangipahoa Parish"
821308.70779163,-1394961.20193288,"22107","LA","Louisiana","Tensas Parish"
890674.48197616,-1679562.42404343,"22109","LA","Louisiana","Terrebonne Parish"
723925.24756652,-1319076.49808322,"22111","LA","Louisiana","Union Parish"
748492.88406275,-1650520.53184719,"22113","LA","Louisiana","Vermilion Parish"
653521.46998165,-1513505.01439374,"22115","LA","Louisiana","Vernon Parish"
959958.5486114,-1515339.78201455,"22117","LA","Louisiana","Washington Parish"
630625.39849345,-1359471.69607632,"22119","LA","Louisiana","Webster Parish"
839822.94600966,-1573376.78434203,"22121","LA","Louisiana","West Baton Rouge Parish"
801132.28826954,-1314082.96286661,"22123","LA","Louisiana","West Carroll Parish"
828156.14200342,-1524785.09810493,"22125","LA","Louisiana","West Feliciana Parish"
700531.48178922,-1415439.80629829,"22127","LA","Louisiana","Winn Parish"
2312071.29857156,335928.11560659,"23001","ME","Maine","Androscoggin County"
2324495.37317322,676331.74681944,"23003","ME","Maine","Aroostook County"
2314438.82354863,298759.30930051,"23005","ME","Maine","Cumberland County"
2262117.61991584,415688.27756539,"23007","ME","Maine","Franklin County"
2422019.07193696,427882.66520673,"23009","ME","Maine","Hancock County"
2328309.48987318,376708.49429545,"23011","ME","Maine","Kennebec County"
2383220.95989585,371277.10170406,"23013","ME","Maine","Knox County"
2365043.39819395,354971.40125838,"23015","ME","Maine","Lincoln County"
2266021.23321708,351265.51356512,"23017","ME","Maine","Oxford County"
2378441.57542964,460299.99060555,"23019","ME","Maine","Penobscot County"
2293005.85667934,580453.77788741,"23021","ME","Maine","Piscataquis County"
2336976.38784596,332218.04393662,"23023","ME","Maine","Sagadahoc County"
2263592.81907475,478145.04669004,"23025","ME","Maine","Somerset County"
2379803.52301184,406426.87994443,"23027","ME","Maine","Waldo County"
2469663.74530559,494462.77788705,"23029","ME","Maine","Washington County"
2300950.52685304,254356.73635958,"23031","ME","Maine","York County"
1813474.01104586,-360215.15886557,"24001","MD","Maryland","Allegany County"
1991186.66773707,-376169.68465735,"24003","MD","Maryland","Anne Arundel County"
1969228.41713695,-330755.74077614,"24005","MD","Maryland","Baltimore County"
2003232.27736712,-425041.94698974,"24009","MD","Maryland","Calvert County"
2056395.95151918,-371606.06110655,"24011","MD","Maryland","Caroline County"
1940775.35764157,-328198.79838221,"24013","MD","Maryland","Carroll County"
2027758.72919741,-301804.63852991,"24015","MD","Maryland","Cecil County"
1977982.61089141,-440680.27605119,"24017","MD","Maryland","Charles County"
2053315.70951011,-432469.48676599,"24019","MD","Maryland","Dorchester County"
1913000.83140781,-352419.97618976,"24021","MD","Maryland","Frederick County"
1756124.57946827,-382924.33733723,"24023","MD","Maryland","Garrett County"
1996484.14553962,-312775.94081366,"24025","MD","Maryland","Harford County"
1958155.61273296,-362658.50461484,"24027","MD","Maryland","Howard County"
2023865.13731335,-347889.43854538,"24029","MD","Maryland","Kent County"
1937675.7951635,-380339.1139282,"24031","MD","Maryland","Montgomery County"
1977753.20507103,-413470.44853077,"24033","MD","Maryland","Prince George's County"
2036240.36321638,-365396.99658173,"24035","MD","Maryland","Queen Anne's County"
2001846.91026562,-456214.33605334,"24037","MD","Maryland","St. Mary's County"
2090096.11499371,-451517.0396846,"24039","MD","Maryland","Somerset County"
2038079.61530004,-397885.33078973,"24041","MD","Maryland","Talbot County"
1882797.31891474,-341694.11971356,"24043","MD","Maryland","Washington County"
2093909.44830603,-426047.25936336,"24045","MD","Maryland","Wicomico County"
2119304.71663,-443318.6026096,"24047","MD","Maryland","Worcester County"
1981529.77895334,-349890.51007905,"24510","MD","Maryland","Baltimore city"
2383812.5631384,67001.53352618,"25001","MA","Massachusetts","Barnstable County"
2154872.50933881,51498.10760697,"25003","MA","Massachusetts","Berkshire County"
2325926.10492913,71584.40411015,"25005","MA","Massachusetts","Bristol County"
2387550.86104411,36423.637589,"25007","MA","Massachusetts","Dukes County"
2311517.7861333,163465.26308265,"25009","MA","Massachusetts","Essex County"
2193437.93373646,105089.13118235,"25011","MA","Massachusetts","Franklin County"
2185826.0981537,49840.57701574,"25013","MA","Massachusetts","Hampden County"
2189580.00609431,73917.60300172,"25015","MA","Massachusetts","Hampshire County"
2292198.3464872,130127.21888426,"25017","MA","Massachusetts","Middlesex County"
2436248.12918016,40682.3739541,"25019","MA","Massachusetts","Nantucket County"
2312260.71703003,97742.02269241,"25021","MA","Massachusetts","Norfolk County"
2344325.28286871,94341.74233506,"25023","MA","Massachusetts","Plymouth County"
2315380.71764555,118243.25740126,"25025","MA","Massachusetts","Suffolk County"
2248369.71073689,104761.34152496,"25027","MA","Massachusetts","Worcester County"
1286268.93721795,95862.93439075,"26001","MI","Michigan","Alcona County"
1001199.1509458,227373.75784147,"26003","MI","Michigan","Alger County"
1148151.33562711,-168041.05201326,"26005","MI","Michigan","Allegan County"
1273407.94893116,130846.9743333,"26007","MI","Michigan","Alpena County"
1161569.91603055,105930.07645222,"26009","MI","Michigan","Antrim County"
1274089.0861929,21875.06362573,"26011","MI","Michigan","Arenac County"
882028.82456579,246068.78333524,"26013","MI","Michigan","Baraga County"
1194808.51414404,-159649.29212501,"26015","MI","Michigan","Barry County"
1273700.13257951,-23507.58034964,"26017","MI","Michigan","Bay County"
1101449.59627957,55394.16264977,"26019","MI","Michigan","Benzie County"
1118901.07404769,-252008.6502221,"26021","MI","Michigan","Berrien County"
1228190.00244107,-230519.100793,"26023","MI","Michigan","Branch County"
1226045.82763159,-193374.56731711,"26025","MI","Michigan","Calhoun County"
1152287.4838578,-244249.81725212,"26027","MI","Michigan","Cass County"
1159552.61201184,130518.97416571,"26029","MI","Michigan","Charlevoix County"
1201129.27170144,162736.29446675,"26031","MI","Michigan","Cheboygan County"
1164488.50717666,257537.83977916,"26033","MI","Michigan","Chippewa County"
1203533.40745456,165.23018091,"26035","MI","Michigan","Clare County"
1244354.78894251,-110696.06756861,"26037","MI","Michigan","Clinton County"
1207603.29910721,79970.59973095,"26039","MI","Michigan","Crawford County"
1002615.96459369,188240.18958263,"26041","MI","Michigan","Delta County"
931970.99440119,187001.69098723,"26043","MI","Michigan","Dickinson County"
1232580.56445313,-152504.7888366,"26045","MI","Michigan","Eaton County"
1165787.26797367,170720.01709795,"26047","MI","Michigan","Emmet County"
1314409.39822317,-85187.07622772,"26049","MI","Michigan","Genesee County"
1239597.20704038,7035.78644375,"26051","MI","Michigan","Gladwin County"
767694.39746696,210024.98852498,"26053","MI","Michigan","Gogebic County"
1136917.20291272,63081.47413325,"26055","MI","Michigan","Grand Traverse County"
1236899.38601934,-72543.99031294,"26057","MI","Michigan","Gratiot County"
1266579.7955044,-227091.25737488,"26059","MI","Michigan","Hillsdale County"
861805.36348953,293288.67126442,"26061","MI","Michigan","Houghton County"
1356132.14738448,16271.35971539,"26063","MI","Michigan","Huron County"
1269549.08744741,-145379.14967974,"26065","MI","Michigan","Ingham County"
1206680.0162362,-117713.56350706,"26067","MI","Michigan","Ionia County"
1286733.26545249,59251.86784805,"26069","MI","Michigan","Iosco County"
886852.15786014,198910.47447723,"26071","MI","Michigan","Iron County"
1210687.22869937,-37979.93191419,"26073","MI","Michigan","Isabella County"
1272646.88919388,-184390.32216913,"26075","MI","Michigan","Jackson County"
1183717.37655258,-201224.46509808,"26077","MI","Michigan","Kalamazoo County"
1170349.77709626,73163.17584984,"26079","MI","Michigan","Kalkaska County"
1167017.10031808,-114919.71855862,"26081","MI","Michigan","Kent County"
886969.65711928,326736.28955244,"26083","MI","Michigan","Keweenaw County"
1128705.69717804,-13342.54524356,"26085","MI","Michigan","Lake County"
1350878.60620935,-74872.89599121,"26087","MI","Michigan","Lapeer County"
1116559.76869296,84804.11366088,"26089","MI","Michigan","Leelanau County"
1309975.05081337,-217288.04985515,"26091","MI","Michigan","Lenawee County"
1306381.09381167,-137351.45998859,"26093","MI","Michigan","Livingston County"
1099289.60773155,261909.57034649,"26095","MI","Michigan","Luce County"
1165123.35650543,225144.23364787,"26097","MI","Michigan","Mackinac County"
1382793.14070462,-105011.01156217,"26099","MI","Michigan","Macomb County"
1103288.41173102,20569.26788349,"26101","MI","Michigan","Manistee County"
932255.60269276,236561.75745806,"26103","MI","Michigan","Marquette County"
1092507.51265688,-16782.28774682,"26105","MI","Michigan","Mason County"
1173027.12151596,-44925.18677312,"26107","MI","Michigan","Mecosta County"
964332.88874436,132343.19440125,"26109","MI","Michigan","Menominee County"
1246862.77077232,-31117.19725706,"26111","MI","Michigan","Midland County"
1177265.58444374,34992.95187001,"26113","MI","Michigan","Missaukee County"
1348517.27527391,-204876.48536927,"26115","MI","Michigan","Monroe County"
1199524.93157445,-79568.43205011,"26117","MI","Michigan","Montcalm County"
1237450.42346952,125042.70948804,"26119","MI","Michigan","Montmorency County"
1108228.27091279,-90360.26469145,"26121","MI","Michigan","Muskegon County"
1137187.94161434,-61615.24343357,"26123","MI","Michigan","Newaygo County"
1347132.07588375,-122384.48157363,"26125","MI","Michigan","Oakland County"
1097815.88644383,-58140.40004237,"26127","MI","Michigan","Oceana County"
1252395.7839294,49163.77243145,"26129","MI","Michigan","Ogemaw County"
815711.51793349,241706.46931022,"26131","MI","Michigan","Ontonagon County"
1166038.16253546,-6612.51001756,"26133","MI","Michigan","Osceola County"
1244749.92939392,87177.9951938,"26135","MI","Michigan","Oscoda County"
1202728.62796696,115945.52521673,"26137","MI","Michigan","Otsego County"
1132412.70891524,-130527.67534669,"26139","MI","Michigan","Ottawa County"
1238304.6047504,161457.21093358,"26141","MI","Michigan","Presque Isle County"
1214873.66152899,41774.25106653,"26143","MI","Michigan","Roscommon County"
1273947.01521457,-62988.47615354,"26145","MI","Michigan","Saginaw County"
1397472.89120779,-70412.57419754,"26147","MI","Michigan","St. Clair County"
1190271.96272384,-237551.93236825,"26149","MI","Michigan","St. Joseph County"
1373248.99674134,-26892.59863496,"26151","MI","Michigan","Sanilac County"
1058156.41154513,221004.54629595,"26153","MI","Michigan","Schoolcraft County"
1280413.70847526,-102671.35459741,"26155","MI","Michigan","Shiawassee County"
1324256.24052788,-32703.3239161,"26157","MI","Michigan","Tuscola County"
1146258.42799896,-207873.49468321,"26159","MI","Michigan","Van Buren County"
1319801.31539205,-174431.993286,"26161","MI","Michigan","Washtenaw County"
1360429.44783131,-163223.1888376,"26163","MI","Michigan","Wayne County"
1139535.0299219,28147.23285432,"26165","MI","Michigan","Wexford County"
502821.1068102,188730.07821815,"27001","MN","Minnesota","Aitkin County"
529706.76602814,52501.98262206,"27003","MN","Minnesota","Anoka County"
328835.55484827,224003.68220512,"27005","MN","Minnesota","Becker County"
383682.52097119,355295.86380791,"27007","MN","Minnesota","Beltrami County"
467600.66292617,94289.54163294,"27009","MN","Minnesota","Benton County"
279473.47523536,58145.14611368,"27011","MN","Minnesota","Big Stone County"
467805.58432102,-93313.82861919,"27013","MN","Minnesota","Blue Earth County"
423932.8290507,-69567.2518769,"27015","MN","Minnesota","Brown County"
558751.33595492,202525.27298584,"27017","MN","Minnesota","Carlton County"
492129.14435819,-5282.48762533,"27019","MN","Minnesota","Carver County"
436079.97793814,249031.27300105,"27021","MN","Minnesota","Cass County"
348417.64196835,11280.80852961,"27023","MN","Minnesota","Chippewa County"
557543.91234764,71345.81348952,"27025","MN","Minnesota","Chisago County"
268066.8381572,210294.55724874,"27027","MN","Minnesota","Clay County"
344681.86427714,318309.95280815,"27029","MN","Minnesota","Clearwater County"
691616.0689312,360948.92796859,"27031","MN","Minnesota","Cook County"
379677.16208314,-100007.76939723,"27033","MN","Minnesota","Cottonwood County"
