"x","y","order","hole","piece","group","fips","abbr","full"
-426515.10328278,-1702796.16311401,12184,FALSE,1,"48.1","48","TX","Texas"
-434130.66168797,-1695721.40304735,12185,FALSE,1,"48.1","48","TX","Texas"
-442293.14643816,-1687305.48027653,12186,FALSE,1,"48.1","48","TX","Texas"
-444348.77773796,-1676777.74640789,12187,FALSE,1,"48.1","48","TX","Texas"
-449163.8419488,-1668354.34809845,12188,FALSE,1,"48.1","48","TX","Texas"
-454000.71688269,-1660733.55927547,12189,FALSE,1,"48.1","48","TX","Texas"
-454874.80042528,-1651980.76346879,12190,FALSE,1,"48.1","48","TX","Texas"
-456494.73918468,-1648108.41478006,12191,FALSE,1,"48.1","48","TX","Texas"
-454915.31149171,-1639016.40908119,12192,FALSE,1,"48.1","48","TX","Texas"
-455413.88230396,-1627453.58944433,12193,FALSE,1,"48.1","48","TX","Texas"
-458808.7359963,-1621996.68821225,12194,FALSE,1,"48.1","48","TX","Texas"
-460639.17224546,-1617289.69256632,12195,FALSE,1,"48.1","48","TX","Texas"
-466328.38741146,-1609315.15032393,12196,FALSE,1,"48.1","48","TX","Texas"
-469620.80720375,-1606926.50834448,12197,FALSE,1,"48.1","48","TX","Texas"
-470254.77699063,-1599350.50814644,12198,FALSE,1,"48.1","48","TX","Texas"
-471724.26275339,-1590812.80605105,12199,FALSE,1,"48.1","48","TX","Texas"
-474759.03834967,-1582937.59710375,12200,FALSE,1,"48.1","48","TX","Texas"
-479280.57298151,-1582078.40113069,12201,FALSE,1,"48.1","48","TX","Texas"
-480014.55552605,-1579985.26944554,12202,FALSE,1,"48.1","48","TX","Texas"
-481744.72362935,-1575046.36335408,12203,FALSE,1,"48.1","48","TX","Texas"
-487544.77713996,-1573191.31837196,12204,FALSE,1,"48.1","48","TX","Texas"
-490818.41157584,-1569392.96016071,12205,FALSE,1,"48.1","48","TX","Texas"
-496548.75488469,-1564834.42703781,12206,FALSE,1,"48.1","48","TX","Texas"
-501913.61899072,-1559589.75193111,12207,FALSE,1,"48.1","48","TX","Texas"
-511061.45667852,-1557328.48037938,12208,FALSE,1,"48.1","48","TX","Texas"
-518467.24626948,-1552884.6689468,12209,FALSE,1,"48.1","48","TX","Texas"
-518767.24440497,-1548887.95729908,12210,FALSE,1,"48.1","48","TX","Texas"
-526917.63992398,-1542362.01027449,12211,FALSE,1,"48.1","48","TX","Texas"
-533280.5556319,-1536759.45565861,12212,FALSE,1,"48.1","48","TX","Texas"
-535119.0064124,-1531642.88992707,12213,FALSE,1,"48.1","48","TX","Texas"
-539301.2549877,-1524382.66389401,12214,FALSE,1,"48.1","48","TX","Texas"
-546919.2120432,-1519694.22365349,12215,FALSE,1,"48.1","48","TX","Texas"
-552820.23819215,-1515922.20293624,12216,FALSE,1,"48.1","48","TX","Texas"
-554611.70247996,-1511889.57076095,12217,FALSE,1,"48.1","48","TX","Texas"
-561208.49487882,-1501878.03164421,12218,FALSE,1,"48.1","48","TX","Texas"
-567603.33918139,-1498106.13235553,12219,FALSE,1,"48.1","48","TX","Texas"
-568775.21159613,-1492930.00704128,12220,FALSE,1,"48.1","48","TX","Texas"
-572671.21032554,-1490102.11318136,12221,FALSE,1,"48.1","48","TX","Texas"
-573450.05919967,-1489536.3417765,12222,FALSE,1,"48.1","48","TX","Texas"
-580587.04336372,-1488342.9517058,12223,FALSE,1,"48.1","48","TX","Texas"
-589281.57559455,-1481345.58762771,12224,FALSE,1,"48.1","48","TX","Texas"
-594703.47202103,-1474628.8664497,12225,FALSE,1,"48.1","48","TX","Texas"
-598548.03697001,-1468954.82660922,12226,FALSE,1,"48.1","48","TX","Texas"
-600296.48228621,-1462361.53978931,12227,FALSE,1,"48.1","48","TX","Texas"
-604485.13935344,-1454680.15042281,12228,FALSE,1,"48.1","48","TX","Texas"
-605979.22450135,-1451935.92681825,12229,FALSE,1,"48.1","48","TX","Texas"
-610218.19304016,-1447042.91990429,12230,FALSE,1,"48.1","48","TX","Texas"
-614877.71750637,-1445850.59124817,12231,FALSE,1,"48.1","48","TX","Texas"
-616576.19717416,-1447030.07916055,12232,FALSE,1,"48.1","48","TX","Texas"
-620452.58619105,-1442818.84928765,12233,FALSE,1,"48.1","48","TX","Texas"
-625259.62608522,-1439041.68019241,12234,FALSE,1,"48.1","48","TX","Texas"
-629997.70635177,-1432289.66432839,12235,FALSE,1,"48.1","48","TX","Texas"
-628502.55671411,-1427691.07987847,12236,FALSE,1,"48.1","48","TX","Texas"
-1233307.36054324,-717737.39971563,12237,FALSE,1,"49.1","49","UT","Utah"
-1233307.34909749,-717737.32908442,12238,FALSE,1,"49.1","49","UT","Utah"
-1230789.97996612,-702217.73635509,12239,FALSE,1,"49.1","49","UT","Utah"
-1228255.01996904,-687360.4689317,12240,FALSE,1,"49.1","49","UT","Utah"
-1223611.6350807,-657965.81375667,12241,FALSE,1,"49.1","49","UT","Utah"
-1223608.83360533,-657947.98758331,12242,FALSE,1,"49.1","49","UT","Utah"
-1221857.75482107,-646814.18857229,12243,FALSE,1,"49.1","49","UT","Utah"
-1219145.50256039,-629812.69021816,12244,FALSE,1,"49.1","49","UT","Utah"
-1216188.51031226,-611291.15069582,12245,FALSE,1,"49.1","49","UT","Utah"
-1216187.50611935,-611285.08312456,12246,FALSE,1,"49.1","49","UT","Utah"
-1214287.63233843,-599813.45312726,12247,FALSE,1,"49.1","49","UT","Utah"
-1210615.9282253,-577687.64718026,12248,FALSE,1,"49.1","49","UT","Utah"
-1208461.41337495,-563722.44487573,12249,FALSE,1,"49.1","49","UT","Utah"
-1199502.20534154,-509361.52867128,12250,FALSE,1,"49.1","49","UT","Utah"
-1198747.22415807,-504651.60653077,12251,FALSE,1,"49.1","49","UT","Utah"
-1194302.6219185,-476984.5700755,12252,FALSE,1,"49.1","49","UT","Utah"
-1192252.76325117,-464677.52382164,12253,FALSE,1,"49.1","49","UT","Utah"
-1188733.33813148,-443590.04368656,12254,FALSE,1,"49.1","49","UT","Utah"
-1188389.69034475,-441495.5962949,12255,FALSE,1,"49.1","49","UT","Utah"
-1183300.38458847,-410542.93158653,12256,FALSE,1,"49.1","49","UT","Utah"
-1181488.07138391,-399826.43211562,12257,FALSE,1,"49.1","49","UT","Utah"
-1177140.23178984,-374498.57667276,12258,FALSE,1,"49.1","49","UT","Utah"
-1172053.78201996,-344417.22406261,12259,FALSE,1,"49.1","49","UT","Utah"
-1172053.23406055,-344413.98918992,12260,FALSE,1,"49.1","49","UT","Utah"
-1168205.04942209,-321559.88782411,12261,FALSE,1,"49.1","49","UT","Utah"
-1162908.90897649,-290339.87659217,12262,FALSE,1,"49.1","49","UT","Utah"
-1158067.44188942,-261511.16195734,12263,FALSE,1,"49.1","49","UT","Utah"
-1153792.49212094,-235089.58186152,12264,FALSE,1,"49.1","49","UT","Utah"
-1135719.22871286,-238786.83823379,12265,FALSE,1,"49.1","49","UT","Utah"
-1109519.41510237,-242677.61781288,12266,FALSE,1,"49.1","49","UT","Utah"
-1089354.84825669,-245682.91883316,12267,FALSE,1,"49.1","49","UT","Utah"
-1069117.55144497,-248735.87018868,12268,FALSE,1,"49.1","49","UT","Utah"
-1069053.93075353,-248745.56370717,12269,FALSE,1,"49.1","49","UT","Utah"
-1040361.69536685,-253053.23269285,12270,FALSE,1,"49.1","49","UT","Utah"
-1009138.15221545,-257773.87465359,12271,FALSE,1,"49.1","49","UT","Utah"
-1000553.40561903,-259326.7178355,12272,FALSE,1,"49.1","49","UT","Utah"
-996522.59218091,-260051.81676982,12273,FALSE,1,"49.1","49","UT","Utah"
-996515.33230237,-260052.85207483,12274,FALSE,1,"49.1","49","UT","Utah"
-967229.0874972,-264163.14001849,12275,FALSE,1,"49.1","49","UT","Utah"
-947390.29062707,-266964.38902587,12276,FALSE,1,"49.1","49","UT","Utah"
-947389.73201891,-266964.46704817,12277,FALSE,1,"49.1","49","UT","Utah"
-944414.62795586,-267379.32652794,12278,FALSE,1,"49.1","49","UT","Utah"
-936455.11065565,-268368.75620018,12279,FALSE,1,"49.1","49","UT","Utah"
-909692.8853144,-271984.86196183,12280,FALSE,1,"49.1","49","UT","Utah"
-915735.43360978,-318572.36571701,12281,FALSE,1,"49.1","49","UT","Utah"
-915939.31330146,-320149.18892076,12282,FALSE,1,"49.1","49","UT","Utah"
-918962.91844979,-342767.93028466,12283,FALSE,1,"49.1","49","UT","Utah"
-920536.58569345,-354813.02805225,12284,FALSE,1,"49.1","49","UT","Utah"
-924187.46287981,-382827.55462013,12285,FALSE,1,"49.1","49","UT","Utah"
-882096.0848928,-388569.94351799,12286,FALSE,1,"49.1","49","UT","Utah"
-847311.61112172,-392880.54660116,12287,FALSE,1,"49.1","49","UT","Utah"
-841222.87016746,-393609.2927739,12288,FALSE,1,"49.1","49","UT","Utah"
-837246.88023542,-394082.18500247,12289,FALSE,1,"49.1","49","UT","Utah"
-813491.39519128,-396858.50943954,12290,FALSE,1,"49.1","49","UT","Utah"
-774757.90244939,-401029.39244892,12291,FALSE,1,"49.1","49","UT","Utah"
-758041.60988538,-402936.02975308,12292,FALSE,1,"49.1","49","UT","Utah"
-759955.28656743,-422270.61750318,12293,FALSE,1,"49.1","49","UT","Utah"
-761852.87225219,-440363.27395739,12294,FALSE,1,"49.1","49","UT","Utah"
-761957.21817067,-441359.40089773,12295,FALSE,1,"49.1","49","UT","Utah"
-767189.96464802,-489022.48313015,12296,FALSE,1,"49.1","49","UT","Utah"
-767696.09942861,-493646.04941744,12297,FALSE,1,"49.1","49","UT","Utah"
-771211.411312,-527493.04970511,12298,FALSE,1,"49.1","49","UT","Utah"
-773710.26936402,-551222.0168182,12299,FALSE,1,"49.1","49","UT","Utah"
-775601.04267433,-569223.49650278,12300,FALSE,1,"49.1","49","UT","Utah"
-777120.66748909,-583720.84783822,12301,FALSE,1,"49.1","49","UT","Utah"
-779902.82202983,-610331.41640533,12302,FALSE,1,"49.1","49","UT","Utah"
-787764.84576633,-679501.67607304,12303,FALSE,1,"49.1","49","UT","Utah"
-787764.87118457,-679501.90042785,12304,FALSE,1,"49.1","49","UT","Utah"
-790316.74084608,-704327.55636843,12305,FALSE,1,"49.1","49","UT","Utah"
-789977.69179853,-716753.28532973,12306,FALSE,1,"49.1","49","UT","Utah"
-790112.05044485,-718042.05692155,12307,FALSE,1,"49.1","49","UT","Utah"
-793240.1203219,-748104.45307606,12308,FALSE,1,"49.1","49","UT","Utah"
-797776.79456592,-791903.44677288,12309,FALSE,1,"49.1","49","UT","Utah"
-803303.10568755,-845580.85332591,12310,FALSE,1,"49.1","49","UT","Utah"
-843071.49708534,-841157.68041012,12311,FALSE,1,"49.1","49","UT","Utah"
-887697.36289756,-836064.63175762,12312,FALSE,1,"49.1","49","UT","Utah"
-887697.78810473,-836064.58067516,12313,FALSE,1,"49.1","49","UT","Utah"
-929111.14962459,-830970.71086299,12314,FALSE,1,"49.1","49","UT","Utah"
-953767.26451371,-827244.34106056,12315,FALSE,1,"49.1","49","UT","Utah"
-953767.57391733,-827244.29376329,12316,FALSE,1,"49.1","49","UT","Utah"
-981597.62521707,-823684.70881003,12317,FALSE,1,"49.1","49","UT","Utah"
-1000271.19038069,-821390.90022783,12318,FALSE,1,"49.1","49","UT","Utah"
-1011486.51844217,-819746.30392031,12319,FALSE,1,"49.1","49","UT","Utah"
-1012095.11227758,-819663.11481591,12320,FALSE,1,"49.1","49","UT","Utah"
-1095175.25161823,-807820.49011844,12321,FALSE,1,"49.1","49","UT","Utah"
-1111062.92544561,-805467.32040749,12322,FALSE,1,"49.1","49","UT","Utah"
-1111635.75596929,-805381.8137975,12323,FALSE,1,"49.1","49","UT","Utah"
-1136602.1297917,-801599.60261628,12324,FALSE,1,"49.1","49","UT","Utah"
-1142717.25917349,-800659.80991298,12325,FALSE,1,"49.1","49","UT","Utah"
-1148620.09955062,-799747.63588548,12326,FALSE,1,"49.1","49","UT","Utah"
-1236179.33406962,-785521.63111517,12327,FALSE,1,"49.1","49","UT","Utah"
-1243582.72973243,-784225.06169822,12328,FALSE,1,"49.1","49","UT","Utah"
-1242168.62966586,-774527.66621058,12329,FALSE,1,"49.1","49","UT","Utah"
-1238807.6210416,-752963.62585355,12330,FALSE,1,"49.1","49","UT","Utah"
-1235282.17174658,-730134.52609624,12331,FALSE,1,"49.1","49","UT","Utah"
-1233307.36054324,-717737.39971563,12332,FALSE,1,"49.1","49","UT","Utah"
2075543.41118201,245202.21335766,12333,FALSE,1,"50.1","50","VT","Vermont"
2074871.02962053,251292.92481201,12334,FALSE,1,"50.1","50","VT","Vermont"
2074687.70473676,252947.65010353,12335,FALSE,1,"50.1","50","VT","Vermont"
2075797.73156887,260898.25099094,12336,FALSE,1,"50.1","50","VT","Vermont"
2077284.74703505,264685.41840125,12337,FALSE,1,"50.1","50","VT","Vermont"
2077015.7604979,265277.66698659,12338,FALSE,1,"50.1","50","VT","Vermont"
2074841.54788618,270064.57766482,12339,FALSE,1,"50.1","50","VT","Vermont"
2072384.99037919,274795.1754932,12340,FALSE,1,"50.1","50","VT","Vermont"
2072471.21649185,277901.14571165,12341,FALSE,1,"50.1","50","VT","Vermont"
2072410.53727944,284784.76365086,12342,FALSE,1,"50.1","50","VT","Vermont"
2068581.72431626,291401.50091225,12343,FALSE,1,"50.1","50","VT","Vermont"
2064584.03643154,294647.47536891,12344,FALSE,1,"50.1","50","VT","Vermont"
2062911.14522075,296006.95641278,12345,FALSE,1,"50.1","50","VT","Vermont"
2062388.61719659,296431.73057604,12346,FALSE,1,"50.1","50","VT","Vermont"
2058837.9877247,301403.97461077,12347,FALSE,1,"50.1","50","VT","Vermont"
2057730.21593031,310638.63147709,12348,FALSE,1,"50.1","50","VT","Vermont"
2056480.63850071,316251.95393771,12349,FALSE,1,"50.1","50","VT","Vermont"
2056341.63348977,322307.10826734,12350,FALSE,1,"50.1","50","VT","Vermont"
2055571.13076739,322740.1801446,12351,FALSE,1,"50.1","50","VT","Vermont"
2053166.84575083,324092.34952509,12352,FALSE,1,"50.1","50","VT","Vermont"
2051022.11350715,326991.85973199,12353,FALSE,1,"50.1","50","VT","Vermont"
2051828.13749958,334507.25341705,12354,FALSE,1,"50.1","50","VT","Vermont"
2049493.69209396,339988.58916618,12355,FALSE,1,"50.1","50","VT","Vermont"
2048149.1970717,344334.97311254,12356,FALSE,1,"50.1","50","VT","Vermont"
2059120.65527365,348425.40925352,12357,FALSE,1,"50.1","50","VT","Vermont"
2060748.39517763,349034.39904108,12358,FALSE,1,"50.1","50","VT","Vermont"
2069581.58750751,352348.78482223,12359,FALSE,1,"50.1","50","VT","Vermont"
2077786.30609053,355198.33386439,12360,FALSE,1,"50.1","50","VT","Vermont"
2103743.67144022,364175.21101168,12361,FALSE,1,"50.1","50","VT","Vermont"
2105870.91454445,364694.99179266,12362,FALSE,1,"50.1","50","VT","Vermont"
2107518.77161322,365098.20536951,12363,FALSE,1,"50.1","50","VT","Vermont"
2121010.76316232,369729.79190941,12364,FALSE,1,"50.1","50","VT","Vermont"
2144646.84518073,378543.62677527,12365,FALSE,1,"50.1","50","VT","Vermont"
2152481.40952899,381564.37454351,12366,FALSE,1,"50.1","50","VT","Vermont"
2153727.79638664,382060.84528573,12367,FALSE,1,"50.1","50","VT","Vermont"
2168547.10278306,387989.37636982,12368,FALSE,1,"50.1","50","VT","Vermont"
2174451.7165235,390359.33540472,12369,FALSE,1,"50.1","50","VT","Vermont"
2182312.556432,393399.4954298,12370,FALSE,1,"50.1","50","VT","Vermont"
2181543.72250969,388606.28318434,12371,FALSE,1,"50.1","50","VT","Vermont"
2186725.10019719,382821.86629696,12372,FALSE,1,"50.1","50","VT","Vermont"
2185890.1359906,378766.79212267,12373,FALSE,1,"50.1","50","VT","Vermont"
2185310.29554671,369445.06140173,12374,FALSE,1,"50.1","50","VT","Vermont"
2183426.04951416,361743.77454775,12375,FALSE,1,"50.1","50","VT","Vermont"
2189659.22264419,354219.69821536,12376,FALSE,1,"50.1","50","VT","Vermont"
2193508.73853411,351117.15829281,12377,FALSE,1,"50.1","50","VT","Vermont"
2195862.89158039,346179.77604745,12378,FALSE,1,"50.1","50","VT","Vermont"
2193914.17252167,341661.61514608,12379,FALSE,1,"50.1","50","VT","Vermont"
2196274.08162623,336997.2154782,12380,FALSE,1,"50.1","50","VT","Vermont"
2192658.04492822,331678.91770348,12381,FALSE,1,"50.1","50","VT","Vermont"
2191224.70243819,325408.30329157,12382,FALSE,1,"50.1","50","VT","Vermont"
2186593.98466725,321555.75759204,12383,FALSE,1,"50.1","50","VT","Vermont"
2185605.20222534,320734.27157602,12384,FALSE,1,"50.1","50","VT","Vermont"
2184430.61296183,314660.75668027,12385,FALSE,1,"50.1","50","VT","Vermont"
2183233.68986289,313594.12309368,12386,FALSE,1,"50.1","50","VT","Vermont"
2180828.00402668,311452.25538758,12387,FALSE,1,"50.1","50","VT","Vermont"
2175715.74763407,309605.95455327,12388,FALSE,1,"50.1","50","VT","Vermont"
2171995.28281069,306686.26643782,12389,FALSE,1,"50.1","50","VT","Vermont"
2169994.28707404,301998.75217303,12390,FALSE,1,"50.1","50","VT","Vermont"
2171122.41873674,297001.97139547,12391,FALSE,1,"50.1","50","VT","Vermont"
2172909.25915755,290215.76152014,12392,FALSE,1,"50.1","50","VT","Vermont"
2174407.9468911,287748.09830579,12393,FALSE,1,"50.1","50","VT","Vermont"
2177789.3779358,282181.81862716,12394,FALSE,1,"50.1","50","VT","Vermont"
2177503.22427042,273850.57256712,12395,FALSE,1,"50.1","50","VT","Vermont"
2177354.75573147,273272.94443205,12396,FALSE,1,"50.1","50","VT","Vermont"
2177346.01010854,273238.92683084,12397,FALSE,1,"50.1","50","VT","Vermont"
2176046.87692468,268195.45703464,12398,FALSE,1,"50.1","50","VT","Vermont"
2178442.15935452,263961.36948923,12399,FALSE,1,"50.1","50","VT","Vermont"
2176533.90855548,254149.34307836,12400,FALSE,1,"50.1","50","VT","Vermont"
2177956.65046908,246840.72495152,12401,FALSE,1,"50.1","50","VT","Vermont"
2177168.30855263,242335.92361814,12402,FALSE,1,"50.1","50","VT","Vermont"
2176871.67498008,240646.04597459,12403,FALSE,1,"50.1","50","VT","Vermont"
2173662.24453175,234745.56555242,12404,FALSE,1,"50.1","50","VT","Vermont"
2174467.15237282,221616.61118434,12405,FALSE,1,"50.1","50","VT","Vermont"
2174266.23529164,221208.04434614,12406,FALSE,1,"50.1","50","VT","Vermont"
2172002.85377914,216611.6148844,12407,FALSE,1,"50.1","50","VT","Vermont"
2174865.51622922,207981.50607868,12408,FALSE,1,"50.1","50","VT","Vermont"
2176033.97306442,200696.18144751,12409,FALSE,1,"50.1","50","VT","Vermont"
2176036.32234678,200681.50271277,12410,FALSE,1,"50.1","50","VT","Vermont"
2177233.1947893,193186.94296333,12411,FALSE,1,"50.1","50","VT","Vermont"
2178647.68411506,190668.20535725,12412,FALSE,1,"50.1","50","VT","Vermont"
2179602.33594703,188968.43423273,12413,FALSE,1,"50.1","50","VT","Vermont"
2180258.89950312,182386.64537274,12414,FALSE,1,"50.1","50","VT","Vermont"
2180472.97360594,178807.16955084,12415,FALSE,1,"50.1","50","VT","Vermont"
2180596.03315015,176738.27707536,12416,FALSE,1,"50.1","50","VT","Vermont"
2181832.58706978,170713.64421076,12417,FALSE,1,"50.1","50","VT","Vermont"
2182009.17829611,169852.10081252,12418,FALSE,1,"50.1","50","VT","Vermont"
2185705.54985554,163177.77611154,12419,FALSE,1,"50.1","50","VT","Vermont"
2185212.56681066,157924.01094369,12420,FALSE,1,"50.1","50","VT","Vermont"
2186855.39412682,155675.58829711,12421,FALSE,1,"50.1","50","VT","Vermont"
2187969.2324621,154151.52071252,12422,FALSE,1,"50.1","50","VT","Vermont"
2185710.9004868,148939.67621321,12423,FALSE,1,"50.1","50","VT","Vermont"
2183179.28907593,146511.95136438,12424,FALSE,1,"50.1","50","VT","Vermont"
2185305.12574058,140454.99609518,12425,FALSE,1,"50.1","50","VT","Vermont"
2184589.63389173,136407.12241505,12426,FALSE,1,"50.1","50","VT","Vermont"
2185055.36746418,135590.50793486,12427,FALSE,1,"50.1","50","VT","Vermont"
2188069.75499738,130305.86754883,12428,FALSE,1,"50.1","50","VT","Vermont"
2194354.10438023,127343.36292223,12429,FALSE,1,"50.1","50","VT","Vermont"
2197053.13543275,124196.78063563,12430,FALSE,1,"50.1","50","VT","Vermont"
2192576.78122347,122784.93533828,12431,FALSE,1,"50.1","50","VT","Vermont"
2170066.25386037,115741.47717679,12432,FALSE,1,"50.1","50","VT","Vermont"
2165829.24842342,114379.30162738,12433,FALSE,1,"50.1","50","VT","Vermont"
2160762.11416202,112754.648309,12434,FALSE,1,"50.1","50","VT","Vermont"
2153970.81842877,110584.69892619,12435,FALSE,1,"50.1","50","VT","Vermont"
2153635.02371306,110477.62916414,12436,FALSE,1,"50.1","50","VT","Vermont"
2144450.10514323,107557.11531345,12437,FALSE,1,"50.1","50","VT","Vermont"
2135030.4150739,104578.24457857,12438,FALSE,1,"50.1","50","VT","Vermont"
2131074.16454558,109874.22425702,12439,FALSE,1,"50.1","50","VT","Vermont"
2130896.23294372,113563.86505216,12440,FALSE,1,"50.1","50","VT","Vermont"
2127366.69535328,125470.40012112,12441,FALSE,1,"50.1","50","VT","Vermont"
2124573.16173493,134876.15979075,12442,FALSE,1,"50.1","50","VT","Vermont"
2124405.93201699,135438.71701343,12443,FALSE,1,"50.1","50","VT","Vermont"
2115596.96479069,165600.60761726,12444,FALSE,1,"50.1","50","VT","Vermont"
2114050.85522213,170876.94783226,12445,FALSE,1,"50.1","50","VT","Vermont"
2108750.36997569,189467.38727815,12446,FALSE,1,"50.1","50","VT","Vermont"
2103217.95628675,193450.86057177,12447,FALSE,1,"50.1","50","VT","Vermont"
2099068.79059591,196942.48104014,12448,FALSE,1,"50.1","50","VT","Vermont"
2096011.25830421,188990.54425409,12449,FALSE,1,"50.1","50","VT","Vermont"
2092725.56459461,191508.18656861,12450,FALSE,1,"50.1","50","VT","Vermont"
2091398.45995759,198128.71500944,12451,FALSE,1,"50.1","50","VT","Vermont"
2091503.7805783,203048.94234271,12452,FALSE,1,"50.1","50","VT","Vermont"
2092024.99012948,209668.65891836,12453,FALSE,1,"50.1","50","VT","Vermont"
2092189.84084109,211779.36939031,12454,FALSE,1,"50.1","50","VT","Vermont"
2088462.60390951,214977.09431044,12455,FALSE,1,"50.1","50","VT","Vermont"
2087552.07317333,215758.78673819,12456,FALSE,1,"50.1","50","VT","Vermont"
2086692.73092792,222395.24203923,12457,FALSE,1,"50.1","50","VT","Vermont"
2082235.99307418,227321.73703285,12458,FALSE,1,"50.1","50","VT","Vermont"
2080343.38173053,232111.87457337,12459,FALSE,1,"50.1","50","VT","Vermont"
2079455.72817533,236080.63864797,12460,FALSE,1,"50.1","50","VT","Vermont"
2076040.40272109,238600.83488523,12461,FALSE,1,"50.1","50","VT","Vermont"
2075543.41118201,245202.21335766,12462,FALSE,1,"50.1","50","VT","Vermont"
1461522.247422,-781754.69419114,12463,FALSE,1,"51.1","51","VA","Virginia"
1467294.80993281,-780580.01089326,12464,FALSE,1,"51.1","51","VA","Virginia"
1469427.61032841,-780144.76975592,12465,FALSE,1,"51.1","51","VA","Virginia"
1473414.69478052,-777022.03601451,12466,FALSE,1,"51.1","51","VA","Virginia"
1485650.17871439,-769957.69593596,12467,FALSE,1,"51.1","51","VA","Virginia"
1494032.32136481,-766400.39636471,12468,FALSE,1,"51.1","51","VA","Virginia"
1494832.30428623,-760207.71538228,12469,FALSE,1,"51.1","51","VA","Virginia"
1497110.86000757,-753538.72984007,12470,FALSE,1,"51.1","51","VA","Virginia"
1502657.82525839,-752768.65016471,12471,FALSE,1,"51.1","51","VA","Virginia"
1512114.36048017,-746837.66075662,12472,FALSE,1,"51.1","51","VA","Virginia"
1512816.94163976,-744985.2869251,12473,FALSE,1,"51.1","51","VA","Virginia"
1513931.37785478,-742043.97287266,12474,FALSE,1,"51.1","51","VA","Virginia"
1512470.18259327,-736285.58916694,12475,FALSE,1,"51.1","51","VA","Virginia"
1516412.27614096,-731701.67803733,12476,FALSE,1,"51.1","51","VA","Virginia"
1521693.70180753,-728666.56474348,12477,FALSE,1,"51.1","51","VA","Virginia"
1523444.90702029,-724442.98448131,12478,FALSE,1,"51.1","51","VA","Virginia"
1521955.04761498,-718616.59908101,12479,FALSE,1,"51.1","51","VA","Virginia"
1534092.55459456,-706467.13967889,12480,FALSE,1,"51.1","51","VA","Virginia"
1534626.60221807,-705931.06978735,12481,FALSE,1,"51.1","51","VA","Virginia"
1534979.26756358,-705645.67917472,12482,FALSE,1,"51.1","51","VA","Virginia"
1543090.13249786,-699070.78863598,12483,FALSE,1,"51.1","51","VA","Virginia"
1550725.79489587,-694997.50852075,12484,FALSE,1,"51.1","51","VA","Virginia"
1553585.09213536,-690833.64027303,12485,FALSE,1,"51.1","51","VA","Virginia"
1553930.64785803,-690329.9490289,12486,FALSE,1,"51.1","51","VA","Virginia"
1561570.144026,-680108.31121887,12487,FALSE,1,"51.1","51","VA","Virginia"
1578048.84033813,-657915.68799684,12488,FALSE,1,"51.1","51","VA","Virginia"
1581715.02690621,-660056.32003005,12489,FALSE,1,"51.1","51","VA","Virginia"
1578476.92345258,-667357.42931317,12490,FALSE,1,"51.1","51","VA","Virginia"
1583360.687595,-670207.06103602,12491,FALSE,1,"51.1","51","VA","Virginia"
1584330.78161655,-673499.78530712,12492,FALSE,1,"51.1","51","VA","Virginia"
1588837.91214237,-679041.60455717,12493,FALSE,1,"51.1","51","VA","Virginia"
1593842.47299274,-683270.62948147,12494,FALSE,1,"51.1","51","VA","Virginia"
1600548.73804005,-682962.89235698,12495,FALSE,1,"51.1","51","VA","Virginia"
1603919.4113976,-685903.49564489,12496,FALSE,1,"51.1","51","VA","Virginia"
1604413.43452206,-686139.42713256,12497,FALSE,1,"51.1","51","VA","Virginia"
1610451.32347439,-689019.41002278,12498,FALSE,1,"51.1","51","VA","Virginia"
1620518.43333051,-686272.87372495,12499,FALSE,1,"51.1","51","VA","Virginia"
1622511.81306561,-683906.41167737,12500,FALSE,1,"51.1","51","VA","Virginia"
1626155.97963886,-679970.45518086,12501,FALSE,1,"51.1","51","VA","Virginia"
1630475.11582818,-676653.40119327,12502,FALSE,1,"51.1","51","VA","Virginia"
1634606.33926034,-668081.29305375,12503,FALSE,1,"51.1","51","VA","Virginia"
1648745.06315626,-676605.79200311,12504,FALSE,1,"51.1","51","VA","Virginia"
1657405.76428037,-669609.0884465,12505,FALSE,1,"51.1","51","VA","Virginia"
1666926.5060067,-664983.32286709,12506,FALSE,1,"51.1","51","VA","Virginia"
1668197.83318822,-664536.65713957,12507,FALSE,1,"51.1","51","VA","Virginia"
1673358.65009805,-662720.64347696,12508,FALSE,1,"51.1","51","VA","Virginia"
1679871.61478219,-657904.93270821,12509,FALSE,1,"51.1","51","VA","Virginia"
1674621.92042358,-653509.34499728,12510,FALSE,1,"51.1","51","VA","Virginia"
1675326.17248394,-649217.15483964,12511,FALSE,1,"51.1","51","VA","Virginia"
1675900.26222722,-648958.28846498,12512,FALSE,1,"51.1","51","VA","Virginia"
1675965.01414541,-648929.08679171,12513,FALSE,1,"51.1","51","VA","Virginia"
1677679.93015521,-648155.40389598,12514,FALSE,1,"51.1","51","VA","Virginia"
1684591.37946965,-652486.71331718,12515,FALSE,1,"51.1","51","VA","Virginia"
1692600.53346292,-645786.95648051,12516,FALSE,1,"51.1","51","VA","Virginia"
1701433.6680482,-636738.41888142,12517,FALSE,1,"51.1","51","VA","Virginia"
1708964.22479452,-640174.78294514,12518,FALSE,1,"51.1","51","VA","Virginia"
1709439.55539675,-640391.35262595,12519,FALSE,1,"51.1","51","VA","Virginia"
1714120.38693378,-635110.36867455,12520,FALSE,1,"51.1","51","VA","Virginia"
